GeoFIPS,GeoName,Description,Unit,2018,2019,2020,2021,2022
" ""32019""","Lyon, NV",Population (persons) 1/,Number of persons,56649,58479,59466,60927,61585
" ""32019""","Lyon, NV",Per capita personal income (dollars) 2/,Dollars,38442,40117,43975,46646,46735
" ""32021""","Mineral, NV",Personal income (thousands of dollars) ,Thousands of dollars,170949,188541,214754,223364,214936
" ""32021""","Mineral, NV",Population (persons) 1/,Number of persons,4588,4547,4557,4615,4525
" ""32021""","Mineral, NV",Per capita personal income (dollars) 2/,Dollars,37260,41465,47126,48400,47500
" ""32023""","Nye, NV",Personal income (thousands of dollars) ,Thousands of dollars,1738345,1877082,2085919,2285465,2356607
" ""32023""","Nye, NV",Population (persons) 1/,Number of persons,48271,50268,51960,53277,54738
" ""32023""","Nye, NV",Per capita personal income (dollars) 2/,Dollars,36012,37341,40145,42898,43052
" ""32027""","Pershing, NV",Personal income (thousands of dollars) ,Thousands of dollars,214084,219520,244106,267778,257606
" ""32027""","Pershing, NV",Population (persons) 1/,Number of persons,6749,6687,6622,6442,6462
" ""32027""","Pershing, NV",Per capita personal income (dollars) 2/,Dollars,31721,32828,36863,41568,39865
" ""32029""","Storey, NV",Personal income (thousands of dollars) ,Thousands of dollars,234675,247312,279235,320507,325291
" ""32029""","Storey, NV",Population (persons) 1/,Number of persons,3949,4101,4106,4145,4170
" ""32029""","Storey, NV",Per capita personal income (dollars) 2/,Dollars,59426,60305,68007,77324,78007
" ""32031""","Washoe, NV",Personal income (thousands of dollars) ,Thousands of dollars,28032257,29368312,31752592,37242958,38784839
" ""32031""","Washoe, NV",Population (persons) 1/,Number of persons,472602,481517,487674,494281,496745
" ""32031""","Washoe, NV",Per capita personal income (dollars) 2/,Dollars,59315,60991,65110,75348,78078
" ""32033""","White Pine, NV",Personal income (thousands of dollars) ,Thousands of dollars,421660,443753,484383,517902,503756
" ""32033""","White Pine, NV",Population (persons) 1/,Number of persons,9216,9127,9051,8846,8788
" ""32033""","White Pine, NV",Per capita personal income (dollars) 2/,Dollars,45753,48620,53517,58546,57323
" ""32510""","Carson City (Independent City), NV",Personal income (thousands of dollars) ,Thousands of dollars,2757916,2912610,3214408,3503024,3547426
" ""32510""","Carson City (Independent City), NV",Population (persons) 1/,Number of persons,57370,58260,58683,58796,58130
" ""32510""","Carson City (Independent City), NV",Per capita personal income (dollars) 2/,Dollars,48072,49993,54776,59579,61026
" ""33000""",New Hampshire,Personal income (thousands of dollars) ,Thousands of dollars,82353730,87706343,93582021,100196849,103121917
" ""33000""",New Hampshire,Population (persons) 1/,Number of persons,1364875,1371834,1378587,1387505,1395231
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,Dollars,60338,63934,67883,72214,73910
" ""33001""","Belknap, NH",Personal income (thousands of dollars) ,Thousands of dollars,3725775,4010517,4376543,4601505,4733706
" ""33001""","Belknap, NH",Population (persons) 1/,Number of persons,63018,63397,63775,64612,64781
" ""33001""","Belknap, NH",Per capita personal income (dollars) 2/,Dollars,59122,63260,68625,71217,73072
" ""33003""","Carroll, NH",Personal income (thousands of dollars) ,Thousands of dollars,2855413,3073987,3317972,3629323,3710382
" ""33003""","Carroll, NH",Population (persons) 1/,Number of persons,49542,49703,50235,51725,52199
" ""33003""","Carroll, NH",Per capita personal income (dollars) 2/,Dollars,57636,61847,66049,70166,71081
" ""33005""","Cheshire, NH",Personal income (thousands of dollars) ,Thousands of dollars,3899773,4033056,4400832,5008433,4824273
" ""33005""","Cheshire, NH",Population (persons) 1/,Number of persons,76177,76162,76541,76821,77350
" ""33005""","Cheshire, NH",Per capita personal income (dollars) 2/,Dollars,51194,52954,57496,65196,62369
" ""33007""","Coos, NH",Personal income (thousands of dollars) ,Thousands of dollars,1364169,1406215,1537973,1658422,1652012
" ""33007""","Coos, NH",Population (persons) 1/,Number of persons,31503,31435,31227,31411,31504
" ""33007""","Coos, NH",Per capita personal income (dollars) 2/,Dollars,43303,44734,49251,52797,52438
" ""33009""","Grafton, NH",Personal income (thousands of dollars) ,Thousands of dollars,5430258,5874200,6299573,6731642,6855914
" ""33009""","Grafton, NH",Population (persons) 1/,Number of persons,90591,90801,91177,90474,91126
" ""33009""","Grafton, NH",Per capita personal income (dollars) 2/,Dollars,59943,64693,69092,74404,75236
" ""33011""","Hillsborough, NH",Personal income (thousands of dollars) ,Thousands of dollars,24993383,26414949,28018649,29643657,30613013
" ""33011""","Hillsborough, NH",Population (persons) 1/,Number of persons,418261,421513,422883,424496,426594
" ""33011""","Hillsborough, NH",Per capita personal income (dollars) 2/,Dollars,59755,62667,66256,69833,71761
" ""33013""","Merrimack, NH",Personal income (thousands of dollars) ,Thousands of dollars,8581545,9113256,9903093,10386209,10720636
" ""33013""","Merrimack, NH",Population (persons) 1/,Number of persons,152081,152845,154022,154591,156020
" ""33013""","Merrimack, NH",Per capita personal income (dollars) 2/,Dollars,56427,59624,64297,67185,68713
" ""33015""","Rockingham, NH",Personal income (thousands of dollars) ,Thousands of dollars,22712223,24462088,25696512,27795019,28968183
" ""33015""","Rockingham, NH",Population (persons) 1/,Number of persons,310998,312599,314603,318214,319424
" ""33015""","Rockingham, NH",Per capita personal income (dollars) 2/,Dollars,73030,78254,81679,87347,90689
" ""33017""","Strafford, NH",Personal income (thousands of dollars) ,Thousands of dollars,6532347,6961278,7483507,7965489,8232006
" ""33017""","Strafford, NH",Population (persons) 1/,Number of persons,129679,130306,131055,131534,132275
" ""33017""","Strafford, NH",Per capita personal income (dollars) 2/,Dollars,50373,53423,57102,60558,62234
" ""33019""","Sullivan, NH",Personal income (thousands of dollars) ,Thousands of dollars,2258844,2356797,2547367,2777150,2811792
" ""33019""","Sullivan, NH",Population (persons) 1/,Number of persons,43025,43073,43069,43627,43958
" ""33019""","Sullivan, NH",Per capita personal income (dollars) 2/,Dollars,52501,54716,59146,63657,63965
" ""34000""",New Jersey,Personal income (thousands of dollars) ,Thousands of dollars,591910410,624819804,657894366,705095171,714990176
" ""34000""",New Jersey,Population (persons) 1/,Number of persons,9218858,9258804,9271689,9267961,9261699
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,Dollars,64206,67484,70957,76079,77199
" ""34001""","Atlantic, NJ",Personal income (thousands of dollars) ,Thousands of dollars,12619513,13462043,14677214,15778937,15413028
" ""34001""","Atlantic, NJ",Population (persons) 1/,Number of persons,273295,274085,274172,275130,275638
" ""34001""","Atlantic, NJ",Per capita personal income (dollars) 2/,Dollars,46175,49116,53533,57351,55918
" ""34003""","Bergen, NJ",Personal income (thousands of dollars) ,Thousands of dollars,78821904,82869454,84358030,90383200,92572219
" ""34003""","Bergen, NJ",Population (persons) 1/,Number of persons,953401,955240,953617,954879,952997
" ""34003""","Bergen, NJ",Per capita personal income (dollars) 2/,Dollars,82674,86752,88461,94654,97138
" ""34005""","Burlington, NJ",Personal income (thousands of dollars) ,Thousands of dollars,27081703,28319603,30177389,32331893,32836141
" ""34005""","Burlington, NJ",Population (persons) 1/,Number of persons,458065,460365,461648,464411,466103
" ""34005""","Burlington, NJ",Per capita personal income (dollars) 2/,Dollars,59122,61516,65369,69619,70448
" ""34007""","Camden, NJ",Personal income (thousands of dollars) ,Thousands of dollars,26850242,27862195,29718047,31983569,31751272
" ""34007""","Camden, NJ",Population (persons) 1/,Number of persons,520316,521793,523074,524124,524907
" ""34007""","Camden, NJ",Per capita personal income (dollars) 2/,Dollars,51604,53397,56814,61023,60489
" ""34009""","Cape May, NJ",Personal income (thousands of dollars) ,Thousands of dollars,5542473,5933687,6542215,7034972,6846399
" ""34009""","Cape May, NJ",Population (persons) 1/,Number of persons,95556,95548,95040,95768,95634
" ""34009""","Cape May, NJ",Per capita personal income (dollars) 2/,Dollars,58002,62102,68836,73458,71590
" ""34011""","Cumberland, NJ",Personal income (thousands of dollars) ,Thousands of dollars,5885069,6207251,6762503,7311328,7082126
" ""34011""","Cumberland, NJ",Population (persons) 1/,Number of persons,156020,155394,153692,152089,151356
" ""34011""","Cumberland, NJ",Per capita personal income (dollars) 2/,Dollars,37720,39945,44000,48073,46791
" ""34013""","Essex, NJ",Personal income (thousands of dollars) ,Thousands of dollars,50534850,54197232,58351749,63950732,64504533
" ""34013""","Essex, NJ",Population (persons) 1/,Number of persons,850474,858463,859924,854121,849477
" ""34013""","Essex, NJ",Per capita personal income (dollars) 2/,Dollars,59420,63133,67857,74873,75934
" ""34015""","Gloucester, NJ",Personal income (thousands of dollars) ,Thousands of dollars,15877715,16612700,17684552,18989435,19133365
" ""34015""","Gloucester, NJ",Population (persons) 1/,Number of persons,299504,300540,302554,304620,306601
" ""34015""","Gloucester, NJ",Per capita personal income (dollars) 2/,Dollars,53013,55276,58451,62338,62405
" ""34017""","Hudson, NJ",Personal income (thousands of dollars) ,Thousands of dollars,43335608,46292525,46668857,51146832,51155489
" ""34017""","Hudson, NJ",Population (persons) 1/,Number of persons,713831,720763,721832,703447,703366
" ""34017""","Hudson, NJ",Per capita personal income (dollars) 2/,Dollars,60708,64227,64653,72709,72730
" ""34019""","Hunterdon, NJ",Personal income (thousands of dollars) ,Thousands of dollars,10943878,11548572,12009432,12726403,13242918
" ""34019""","Hunterdon, NJ",Population (persons) 1/,Number of persons,128639,128985,128786,129668,129777
" ""34019""","Hunterdon, NJ",Per capita personal income (dollars) 2/,Dollars,85074,89534,93251,98146,102044
" ""34021""","Mercer, NJ",Personal income (thousands of dollars) ,Thousands of dollars,25257430,26838906,28137302,29799059,30209069
" ""34021""","Mercer, NJ",Population (persons) 1/,Number of persons,384767,386045,386441,382116,380688
" ""34021""","Mercer, NJ",Per capita personal income (dollars) 2/,Dollars,65643,69523,72811,77984,79354
" ""34023""","Middlesex, NJ",Personal income (thousands of dollars) ,Thousands of dollars,49764242,52412203,55848432,60303844,61118860
" ""34023""","Middlesex, NJ",Population (persons) 1/,Number of persons,857962,860602,861314,862328,861418
" ""34023""","Middlesex, NJ",Per capita personal income (dollars) 2/,Dollars,58003,60902,64841,69931,70951
" ""34025""","Monmouth, NJ",Personal income (thousands of dollars) ,Thousands of dollars,48923699,52372063,55656459,58981569,60790515
" ""34025""","Monmouth, NJ",Population (persons) 1/,Number of persons,641398,642703,642771,646392,644098
" ""34025""","Monmouth, NJ",Per capita personal income (dollars) 2/,Dollars,76277,81487,86588,91247,94381
" ""34027""","Morris, NJ",Personal income (thousands of dollars) ,Thousands of dollars,47571689,49133007,51243502,54954469,57042676
" ""34027""","Morris, NJ",Population (persons) 1/,Number of persons,507977,508244,508384,510444,511151
" ""34027""","Morris, NJ",Per capita personal income (dollars) 2/,Dollars,93649,96672,100797,107660,111597
" ""34029""","Ocean, NJ",Personal income (thousands of dollars) ,Thousands of dollars,30901886,33185109,36360846,38585418,38906205
" ""34029""","Ocean, NJ",Population (persons) 1/,Number of persons,621529,630036,638422,649741,655735
" ""34029""","Ocean, NJ",Per capita personal income (dollars) 2/,Dollars,49719,52672,56954,59386,59332
" ""34031""","Passaic, NJ",Personal income (thousands of dollars) ,Thousands of dollars,24609957,26146164,28022722,30038687,29328889
" ""34031""","Passaic, NJ",Population (persons) 1/,Number of persons,521979,522882,523406,518345,513936
" ""34031""","Passaic, NJ",Per capita personal income (dollars) 2/,Dollars,47147,50004,53539,57951,57067
" ""34033""","Salem, NJ",Personal income (thousands of dollars) ,Thousands of dollars,2967112,3131478,3370402,3582567,3532590
" ""34033""","Salem, NJ",Population (persons) 1/,Number of persons,64777,64572,64842,65058,65117
" ""34033""","Salem, NJ",Per capita personal income (dollars) 2/,Dollars,45805,48496,51979,55067,54250
" ""34035""","Somerset, NJ",Personal income (thousands of dollars) ,Thousands of dollars,33057139,34062387,35615970,37004662,38417397
" ""34035""","Somerset, NJ",Population (persons) 1/,Number of persons,343708,344494,344725,346331,346875
" ""34035""","Somerset, NJ",Per capita personal income (dollars) 2/,Dollars,96178,98877,103317,106848,110753
" ""34037""","Sussex, NJ",Personal income (thousands of dollars) ,Thousands of dollars,8638286,9096590,9653621,10237523,10470040
" ""34037""","Sussex, NJ",Population (persons) 1/,Number of persons,144425,144552,143915,145645,146084
" ""34037""","Sussex, NJ",Per capita personal income (dollars) 2/,Dollars,59812,62930,67079,70291,71671
" ""34039""","Union, NJ",Personal income (thousands of dollars) ,Thousands of dollars,36934777,39066366,40544459,43123901,43656824
" ""34039""","Union, NJ",Population (persons) 1/,Number of persons,572238,574361,573617,572810,569815
" ""34039""","Union, NJ",Per capita personal income (dollars) 2/,Dollars,64544,68017,70682,75285,76616
" ""34041""","Warren, NJ",Personal income (thousands of dollars) ,Thousands of dollars,5791238,6070269,6490663,6846171,6979621
" ""34041""","Warren, NJ",Population (persons) 1/,Number of persons,108997,109137,109513,110494,110926
" ""34041""","Warren, NJ",Per capita personal income (dollars) 2/,Dollars,53132,55621,59268,61960,62921
" ""35000""",New Mexico,Personal income (thousands of dollars) ,Thousands of dollars,86179472,91139619,98783205,108248253,110303006
" ""35000""",New Mexico,Population (persons) 1/,Number of persons,2103101,2110146,2118390,2116677,2113344
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,Dollars,40977,43191,46631,51141,52194
" ""35001""","Bernalillo, NM",Personal income (thousands of dollars) ,Thousands of dollars,29242032,30921979,33882675,36820728,37353443
" ""35001""","Bernalillo, NM",Population (persons) 1/,Number of persons,673990,674974,676803,674980,672508
" ""35001""","Bernalillo, NM",Per capita personal income (dollars) 2/,Dollars,43386,45812,50063,54551,55543
" ""35003""","Catron, NM",Personal income (thousands of dollars) ,Thousands of dollars,113761,116528,135822,145050,151011
" ""35003""","Catron, NM",Population (persons) 1/,Number of persons,3515,3498,3611,3726,3827
" ""35003""","Catron, NM",Per capita personal income (dollars) 2/,Dollars,32364,33313,37613,38929,39459
" ""35005""","Chaves, NM",Personal income (thousands of dollars) ,Thousands of dollars,2505750,2585651,2807080,3015428,3053649
" ""35005""","Chaves, NM",Population (persons) 1/,Number of persons,64867,65009,65148,64644,63894
