County,State_Abbreviation,Year,PassRate,Income,County_State,GEOID,geometry
Whitfield,GA,2021,52.753108348134994,44941,"Whitfield, GA",13313,"POLYGON ((-85.144789 34.767638999999996, -85.13175 34.819677999999996, -85.12275 34.812078, -85.10534899999999 34.819178, -85.06164799999999 34.819478, -85.061647 34.863576, -85.032727 34.863731, -85.023299 34.871131, -85.019864 34.900787, -85.013864 34.901522, -84.997874 34.940207, -84.99743199999999 34.972435, -84.979661 34.972755, -84.97986 34.987646999999996, -84.9769733744412 34.9876687952914, -84.955623 34.987829999999995, -84.94442 34.987864, -84.939306 34.987916, -84.861314 34.987791, -84.858032 34.987746, -84.83179899999999 34.988004, -84.82401 34.987707, -84.820478 34.987913, -84.817279 34.987753, -84.81074199999999 34.987615, -84.8104769358134 34.9876071739714, -84.81374799999999 34.971869999999996, -84.835207 34.942833, -84.842705 34.918126, -84.82407599999999 34.901465, -84.833321 34.897293999999995, -84.818715 34.87695, -84.82552 34.861740999999995, -84.84266099999999 34.860535, -84.848946 34.831744, -84.862932 34.814105, -84.859398 34.807148999999995, -84.838079 34.800903, -84.86275499999999 34.784338999999996, -84.87420999999999 34.78906, -84.867931 34.759642, -84.854118 34.748792, -84.85748799999999 34.736598, -84.872168 34.731854999999996, -84.856133 34.724512, -84.86494499999999 34.707356, -84.882926 34.714732, -84.890481 34.705191, -84.924909 34.715970999999996, -84.933722 34.706799, -84.88817499999999 34.678387, -84.888314 34.668726, -84.901777 34.665639, -84.91037299999999 34.681363, -84.929707 34.675936, -84.944512 34.679454, -84.92698999999999 34.665662, -84.913456 34.634128, -84.926119 34.616164, -85.050448 34.615983, -85.050446 34.622482, -85.05084699999999 34.71998, -85.090009 34.720113999999995, -85.16885099999999 34.720279, -85.144789 34.767638999999996))"
Whitfield,GA,2022,53.712480252764614,45299,"Whitfield, GA",13313,"POLYGON ((-85.144789 34.767638999999996, -85.13175 34.819677999999996, -85.12275 34.812078, -85.10534899999999 34.819178, -85.06164799999999 34.819478, -85.061647 34.863576, -85.032727 34.863731, -85.023299 34.871131, -85.019864 34.900787, -85.013864 34.901522, -84.997874 34.940207, -84.99743199999999 34.972435, -84.979661 34.972755, -84.97986 34.987646999999996, -84.9769733744412 34.9876687952914, -84.955623 34.987829999999995, -84.94442 34.987864, -84.939306 34.987916, -84.861314 34.987791, -84.858032 34.987746, -84.83179899999999 34.988004, -84.82401 34.987707, -84.820478 34.987913, -84.817279 34.987753, -84.81074199999999 34.987615, -84.8104769358134 34.9876071739714, -84.81374799999999 34.971869999999996, -84.835207 34.942833, -84.842705 34.918126, -84.82407599999999 34.901465, -84.833321 34.897293999999995, -84.818715 34.87695, -84.82552 34.861740999999995, -84.84266099999999 34.860535, -84.848946 34.831744, -84.862932 34.814105, -84.859398 34.807148999999995, -84.838079 34.800903, -84.86275499999999 34.784338999999996, -84.87420999999999 34.78906, -84.867931 34.759642, -84.854118 34.748792, -84.85748799999999 34.736598, -84.872168 34.731854999999996, -84.856133 34.724512, -84.86494499999999 34.707356, -84.882926 34.714732, -84.890481 34.705191, -84.924909 34.715970999999996, -84.933722 34.706799, -84.88817499999999 34.678387, -84.888314 34.668726, -84.901777 34.665639, -84.91037299999999 34.681363, -84.929707 34.675936, -84.944512 34.679454, -84.92698999999999 34.665662, -84.913456 34.634128, -84.926119 34.616164, -85.050448 34.615983, -85.050446 34.622482, -85.05084699999999 34.71998, -85.090009 34.720113999999995, -85.16885099999999 34.720279, -85.144789 34.767638999999996))"
Vernon,WI,2019,64.70588235294117,42120,"Vernon, WI",55123,"POLYGON ((-91.272741 43.676609, -91.267792 43.695651999999995, -91.26845499999999 43.709824, -91.266538 43.713947, -91.261316 43.71949, -91.25875599999999 43.723425999999996, -91.25777341547641 43.725660823086095, -90.910653 43.725334, -90.607057 43.725985, -90.584881 43.725808, -90.43283199999999 43.725893, -90.31219399999999 43.731479, -90.312404 43.640988, -90.31106899999999 43.553990999999996, -90.431302 43.553717999999996, -90.671652 43.552856, -90.668561 43.422993999999996, -90.746685 43.424552, -91.2055506500066 43.422948502358096, -91.207145 43.425031, -91.22874999999999 43.445536999999995, -91.232276 43.450952, -91.233367 43.455168, -91.233187 43.457784, -91.232241 43.460018, -91.229503 43.462607, -91.224586 43.465525, -91.220399 43.471306, -91.21603499999999 43.481142, -91.215282 43.484798, -91.217615 43.491008, -91.21826999999999 43.497228, -91.21770599999999 43.50055, -91.21787599999999 43.508103999999996, -91.217353 43.512474, -91.21829199999999 43.514434, -91.222613 43.517891999999996, -91.23002699999999 43.521595, -91.232941 43.523967, -91.23672499999999 43.53293, -91.243183 43.540309, -91.24409299999999 43.54562, -91.24382 43.54913, -91.243214 43.550722, -91.24064899999999 43.554995, -91.234432 43.561780999999996, -91.232812 43.564842, -91.23149 43.575595, -91.231865 43.581821999999995, -91.23270699999999 43.583532999999996, -91.234499 43.585529, -91.239109 43.58976, -91.252926 43.600363, -91.25826699999999 43.603483999999995, -91.261631 43.606175, -91.265091 43.609977, -91.268748 43.615348, -91.268457 43.627351999999995, -91.263178 43.638203, -91.26239699999999 43.64176, -91.26385599999999 43.647662, -91.265051 43.649141, -91.27076699999999 43.653079999999996, -91.271749 43.654928999999996, -91.273252 43.666623, -91.272741 43.676609))"
Vernon,WI,2020,50.81967213114754,45808,"Vernon, WI",55123,"POLYGON ((-91.272741 43.676609, -91.267792 43.695651999999995, -91.26845499999999 43.709824, -91.266538 43.713947, -91.261316 43.71949, -91.25875599999999 43.723425999999996, -91.25777341547641 43.725660823086095, -90.910653 43.725334, -90.607057 43.725985, -90.584881 43.725808, -90.43283199999999 43.725893, -90.31219399999999 43.731479, -90.312404 43.640988, -90.31106899999999 43.553990999999996, -90.431302 43.553717999999996, -90.671652 43.552856, -90.668561 43.422993999999996, -90.746685 43.424552, -91.2055506500066 43.422948502358096, -91.207145 43.425031, -91.22874999999999 43.445536999999995, -91.232276 43.450952, -91.233367 43.455168, -91.233187 43.457784, -91.232241 43.460018, -91.229503 43.462607, -91.224586 43.465525, -91.220399 43.471306, -91.21603499999999 43.481142, -91.215282 43.484798, -91.217615 43.491008, -91.21826999999999 43.497228, -91.21770599999999 43.50055, -91.21787599999999 43.508103999999996, -91.217353 43.512474, -91.21829199999999 43.514434, -91.222613 43.517891999999996, -91.23002699999999 43.521595, -91.232941 43.523967, -91.23672499999999 43.53293, -91.243183 43.540309, -91.24409299999999 43.54562, -91.24382 43.54913, -91.243214 43.550722, -91.24064899999999 43.554995, -91.234432 43.561780999999996, -91.232812 43.564842, -91.23149 43.575595, -91.231865 43.581821999999995, -91.23270699999999 43.583532999999996, -91.234499 43.585529, -91.239109 43.58976, -91.252926 43.600363, -91.25826699999999 43.603483999999995, -91.261631 43.606175, -91.265091 43.609977, -91.268748 43.615348, -91.268457 43.627351999999995, -91.263178 43.638203, -91.26239699999999 43.64176, -91.26385599999999 43.647662, -91.265051 43.649141, -91.27076699999999 43.653079999999996, -91.271749 43.654928999999996, -91.273252 43.666623, -91.272741 43.676609))"
Vernon,WI,2021,55.8282208588957,49833,"Vernon, WI",55123,"POLYGON ((-91.272741 43.676609, -91.267792 43.695651999999995, -91.26845499999999 43.709824, -91.266538 43.713947, -91.261316 43.71949, -91.25875599999999 43.723425999999996, -91.25777341547641 43.725660823086095, -90.910653 43.725334, -90.607057 43.725985, -90.584881 43.725808, -90.43283199999999 43.725893, -90.31219399999999 43.731479, -90.312404 43.640988, -90.31106899999999 43.553990999999996, -90.431302 43.553717999999996, -90.671652 43.552856, -90.668561 43.422993999999996, -90.746685 43.424552, -91.2055506500066 43.422948502358096, -91.207145 43.425031, -91.22874999999999 43.445536999999995, -91.232276 43.450952, -91.233367 43.455168, -91.233187 43.457784, -91.232241 43.460018, -91.229503 43.462607, -91.224586 43.465525, -91.220399 43.471306, -91.21603499999999 43.481142, -91.215282 43.484798, -91.217615 43.491008, -91.21826999999999 43.497228, -91.21770599999999 43.50055, -91.21787599999999 43.508103999999996, -91.217353 43.512474, -91.21829199999999 43.514434, -91.222613 43.517891999999996, -91.23002699999999 43.521595, -91.232941 43.523967, -91.23672499999999 43.53293, -91.243183 43.540309, -91.24409299999999 43.54562, -91.24382 43.54913, -91.243214 43.550722, -91.24064899999999 43.554995, -91.234432 43.561780999999996, -91.232812 43.564842, -91.23149 43.575595, -91.231865 43.581821999999995, -91.23270699999999 43.583532999999996, -91.234499 43.585529, -91.239109 43.58976, -91.252926 43.600363, -91.25826699999999 43.603483999999995, -91.261631 43.606175, -91.265091 43.609977, -91.268748 43.615348, -91.268457 43.627351999999995, -91.263178 43.638203, -91.26239699999999 43.64176, -91.26385599999999 43.647662, -91.265051 43.649141, -91.27076699999999 43.653079999999996, -91.271749 43.654928999999996, -91.273252 43.666623, -91.272741 43.676609))"
Vernon,WI,2022,57.41935483870968,50622,"Vernon, WI",55123,"POLYGON ((-91.272741 43.676609, -91.267792 43.695651999999995, -91.26845499999999 43.709824, -91.266538 43.713947, -91.261316 43.71949, -91.25875599999999 43.723425999999996, -91.25777341547641 43.725660823086095, -90.910653 43.725334, -90.607057 43.725985, -90.584881 43.725808, -90.43283199999999 43.725893, -90.31219399999999 43.731479, -90.312404 43.640988, -90.31106899999999 43.553990999999996, -90.431302 43.553717999999996, -90.671652 43.552856, -90.668561 43.422993999999996, -90.746685 43.424552, -91.2055506500066 43.422948502358096, -91.207145 43.425031, -91.22874999999999 43.445536999999995, -91.232276 43.450952, -91.233367 43.455168, -91.233187 43.457784, -91.232241 43.460018, -91.229503 43.462607, -91.224586 43.465525, -91.220399 43.471306, -91.21603499999999 43.481142, -91.215282 43.484798, -91.217615 43.491008, -91.21826999999999 43.497228, -91.21770599999999 43.50055, -91.21787599999999 43.508103999999996, -91.217353 43.512474, -91.21829199999999 43.514434, -91.222613 43.517891999999996, -91.23002699999999 43.521595, -91.232941 43.523967, -91.23672499999999 43.53293, -91.243183 43.540309, -91.24409299999999 43.54562, -91.24382 43.54913, -91.243214 43.550722, -91.24064899999999 43.554995, -91.234432 43.561780999999996, -91.232812 43.564842, -91.23149 43.575595, -91.231865 43.581821999999995, -91.23270699999999 43.583532999999996, -91.234499 43.585529, -91.239109 43.58976, -91.252926 43.600363, -91.25826699999999 43.603483999999995, -91.261631 43.606175, -91.265091 43.609977, -91.268748 43.615348, -91.268457 43.627351999999995, -91.263178 43.638203, -91.26239699999999 43.64176, -91.26385599999999 43.647662, -91.265051 43.649141, -91.27076699999999 43.653079999999996, -91.271749 43.654928999999996, -91.273252 43.666623, -91.272741 43.676609))"
Sawyer,WI,2019,40.0,44727,"Sawyer, WI",55113,"POLYGON ((-91.550951 46.041109999999996, -91.551282 46.157045, -91.23838099999999 46.157908, -90.924583 46.154616, -90.924634 46.068000000000005, -90.925174 45.981055, -90.676968 45.981553999999996, -90.67866599999999 45.953154999999995, -90.678749 45.638264, -91.540294 45.637605, -91.541806 45.982586, -91.55180399999999 45.98334, -91.550951 46.041109999999996))"
Sawyer,WI,2020,25.86206896551724,46857,"Sawyer, WI",55113,"POLYGON ((-91.550951 46.041109999999996, -91.551282 46.157045, -91.23838099999999 46.157908, -90.924583 46.154616, -90.924634 46.068000000000005, -90.925174 45.981055, -90.676968 45.981553999999996, -90.67866599999999 45.953154999999995, -90.678749 45.638264, -91.540294 45.637605, -91.541806 45.982586, -91.55180399999999 45.98334, -91.550951 46.041109999999996))"
Sawyer,WI,2021,36.98630136986301,51291,"Sawyer, WI",55113,"POLYGON ((-91.550951 46.041109999999996, -91.551282 46.157045, -91.23838099999999 46.157908, -90.924583 46.154616, -90.924634 46.068000000000005, -90.925174 45.981055, -90.676968 45.981553999999996, -90.67866599999999 45.953154999999995, -90.678749 45.638264, -91.540294 45.637605, -91.541806 45.982586, -91.55180399999999 45.98334, -91.550951 46.041109999999996))"
Sawyer,WI,2022,37.23404255319149,50990,"Sawyer, WI",55113,"POLYGON ((-91.550951 46.041109999999996, -91.551282 46.157045, -91.23838099999999 46.157908, -90.924583 46.154616, -90.924634 46.068000000000005, -90.925174 45.981055, -90.676968 45.981553999999996, -90.67866599999999 45.953154999999995, -90.678749 45.638264, -91.540294 45.637605, -91.541806 45.982586, -91.55180399999999 45.98334, -91.550951 46.041109999999996))"
Houston,GA,2019,64.26282051282051,42885,"Houston, GA",13153,"POLYGON ((-83.85654 32.382399, -83.837041 32.382194999999996, -83.83695999999999 32.393934, -83.83667299999999 32.439308, -83.846203 32.439385, -83.846676 32.468514, -83.817118 32.439876, -83.79771199999999 32.44699, -83.79769399999999 32.496567999999996, -83.78718599999999 32.512848999999996, -83.778007 32.505547, -83.74900699999999 32.505248, -83.74869699999999 32.534157, -83.723139 32.521122, -83.719859 32.53176, -83.71918 32.595822999999996, -83.718631 32.634983, -83.727768 32.651427999999996, -83.709152 32.651303999999996, -83.708914 32.674959, -83.70109 32.691598, -83.701152 32.692169, -83.70102899999999 32.692159, -83.69018 32.686991, -83.666134 32.674518, -83.642972 32.671509, -83.626522 32.669562, -83.619315 32.664046, -83.604728 32.660643, -83.597656 32.664338, -83.55577699999999 32.652516, -83.542949 32.625791, -83.53505299999999 32.586568, -83.548147 32.571922, -83.535696 32.529058, -83.539907 32.52451, -83.517935 32.498908, -83.488421 32.485138, -83.497923 32.452197999999996, -83.482648 32.424535999999996, -83.48413599999999 32.405767, -83.49803899999999 32.401714999999996, -83.503081 32.389164, -83.52345799999999 32.402288, -83.579403 32.336296, -83.615579 32.288556, -83.70033 32.282582999999995, -83.718434 32.290161999999995, -83.848379 32.29097, -83.846831 32.357738, -83.85658699999999 32.357774, -83.85654 32.382399))"
Houston,GA,2020,57.41106719367589,45424,"Houston, GA",13153,"POLYGON ((-83.85654 32.382399, -83.837041 32.382194999999996, -83.83695999999999 32.393934, -83.83667299999999 32.439308, -83.846203 32.439385, -83.846676 32.468514, -83.817118 32.439876, -83.79771199999999 32.44699, -83.79769399999999 32.496567999999996, -83.78718599999999 32.512848999999996, -83.778007 32.505547, -83.74900699999999 32.505248, -83.74869699999999 32.534157, -83.723139 32.521122, -83.719859 32.53176, -83.71918 32.595822999999996, -83.718631 32.634983, -83.727768 32.651427999999996, -83.709152 32.651303999999996, -83.708914 32.674959, -83.70109 32.691598, -83.701152 32.692169, -83.70102899999999 32.692159, -83.69018 32.686991, -83.666134 32.674518, -83.642972 32.671509, -83.626522 32.669562, -83.619315 32.664046, -83.604728 32.660643, -83.597656 32.664338, -83.55577699999999 32.652516, -83.542949 32.625791, -83.53505299999999 32.586568, -83.548147 32.571922, -83.535696 32.529058, -83.539907 32.52451, -83.517935 32.498908, -83.488421 32.485138, -83.497923 32.452197999999996, -83.482648 32.424535999999996, -83.48413599999999 32.405767, -83.49803899999999 32.401714999999996, -83.503081 32.389164, -83.52345799999999 32.402288, -83.579403 32.336296, -83.615579 32.288556, -83.70033 32.282582999999995, -83.718434 32.290161999999995, -83.848379 32.29097, -83.846831 32.357738, -83.85658699999999 32.357774, -83.85654 32.382399))"
Houston,GA,2021,58.397365532382,49215,"Houston, GA",13153,"POLYGON ((-83.85654 32.382399, -83.837041 32.382194999999996, -83.83695999999999 32.393934, -83.83667299999999 32.439308, -83.846203 32.439385, -83.846676 32.468514, -83.817118 32.439876, -83.79771199999999 32.44699, -83.79769399999999 32.496567999999996, -83.78718599999999 32.512848999999996, -83.778007 32.505547, -83.74900699999999 32.505248, -83.74869699999999 32.534157, -83.723139 32.521122, -83.719859 32.53176, -83.71918 32.595822999999996, -83.718631 32.634983, -83.727768 32.651427999999996, -83.709152 32.651303999999996, -83.708914 32.674959, -83.70109 32.691598, -83.701152 32.692169, -83.70102899999999 32.692159, -83.69018 32.686991, -83.666134 32.674518, -83.642972 32.671509, -83.626522 32.669562, -83.619315 32.664046, -83.604728 32.660643, -83.597656 32.664338, -83.55577699999999 32.652516, -83.542949 32.625791, -83.53505299999999 32.586568, -83.548147 32.571922, -83.535696 32.529058, -83.539907 32.52451, -83.517935 32.498908, -83.488421 32.485138, -83.497923 32.452197999999996, -83.482648 32.424535999999996, -83.48413599999999 32.405767, -83.49803899999999 32.401714999999996, -83.503081 32.389164, -83.52345799999999 32.402288, -83.579403 32.336296, -83.615579 32.288556, -83.70033 32.282582999999995, -83.718434 32.290161999999995, -83.848379 32.29097, -83.846831 32.357738, -83.85658699999999 32.357774, -83.85654 32.382399))"
Houston,GA,2022,59.71451229183188,48082,"Houston, GA",13153,"POLYGON ((-83.85654 32.382399, -83.837041 32.382194999999996, -83.83695999999999 32.393934, -83.83667299999999 32.439308, -83.846203 32.439385, -83.846676 32.468514, -83.817118 32.439876, -83.79771199999999 32.44699, -83.79769399999999 32.496567999999996, -83.78718599999999 32.512848999999996, -83.778007 32.505547, -83.74900699999999 32.505248, -83.74869699999999 32.534157, -83.723139 32.521122, -83.719859 32.53176, -83.71918 32.595822999999996, -83.718631 32.634983, -83.727768 32.651427999999996, -83.709152 32.651303999999996, -83.708914 32.674959, -83.70109 32.691598, -83.701152 32.692169, -83.70102899999999 32.692159, -83.69018 32.686991, -83.666134 32.674518, -83.642972 32.671509, -83.626522 32.669562, -83.619315 32.664046, -83.604728 32.660643, -83.597656 32.664338, -83.55577699999999 32.652516, -83.542949 32.625791, -83.53505299999999 32.586568, -83.548147 32.571922, -83.535696 32.529058, -83.539907 32.52451, -83.517935 32.498908, -83.488421 32.485138, -83.497923 32.452197999999996, -83.482648 32.424535999999996, -83.48413599999999 32.405767, -83.49803899999999 32.401714999999996, -83.503081 32.389164, -83.52345799999999 32.402288, -83.579403 32.336296, -83.615579 32.288556, -83.70033 32.282582999999995, -83.718434 32.290161999999995, -83.848379 32.29097, -83.846831 32.357738, -83.85658699999999 32.357774, -83.85654 32.382399))"
